label_target	label_others	model	epoch	loss	accuracy	precision	recall	model_path	model_init	col_labels	col_corpus	splits	ngram_size	vocab_size	batch_size	cbow
News & Politics	['Comedy']	cnn	4	2.352506864	0.589583337	nan	0.035294119	models/bigrams/politics_comedy/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10686), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	test	2.146264871	0.547821969	nan	0.012345679	models/bigrams/politics_comedy/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10686), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	0	0.881149936	0.459523809	0.400288904	0.596557742	models/bigrams/politics_comedy/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13762), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	1	0.966913164	0.454613096	0.357776108	0.534640522	models/bigrams/politics_comedy/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13762), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	2	1.507106781	0.576934528	nan	0.035294119	models/bigrams/politics_comedy/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13762), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	3	1.32052635	0.410565478	0.408565301	0.910359478	models/bigrams/politics_comedy/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13762), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	4	1.564545834	0.573809528	nan	0.054466231	models/bigrams/politics_comedy/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13762), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Comedy']	cnn	test	1.54122293	0.537878791	0.50000001	0.068289737	models/bigrams/politics_comedy/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13762), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	wordembavg_2linear	0	0.758967742	0.501562499	0.501562499	1	models/bigrams/politics_education/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	wordembavg_2linear	1	0.729096308	0.501562499	0.501562499	1	models/bigrams/politics_education/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	wordembavg_2linear	2	0.726351961	0.501562499	0.501562499	1	models/bigrams/politics_education/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	wordembavg_2linear	3	0.735275924	0.501562499	0.501562499	1	models/bigrams/politics_education/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	wordembavg_2linear	4	0.74342081	0.501562499	0.501562499	1	models/bigrams/politics_education/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	wordembavg_2linear	test	0.689407527	0.586681545	0.586681545	1	models/bigrams/politics_education/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	0	1.538728148	0.510156251	0.489674658	0.855196893	models/bigrams/politics_education/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	1	1.036299497	0.540625006	0.439498752	0.342588149	models/bigrams/politics_education/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	2	1.015322775	0.502343751	0.511866964	0.783281833	models/bigrams/politics_education/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	3	1.013694078	0.498437501	0.504338875	0.82320857	models/bigrams/politics_education/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	4	1.059749261	0.48046875	0.451098908	0.268475279	models/bigrams/politics_education/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	test	1.185428619	0.441220239	0.542986438	0.268108107	models/bigrams/politics_education/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10689), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	0	1.702268302	0.501562499	0.501562499	1	models/bigrams/politics_education/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13657), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	1	0.944638476	0.521874994	nan	0.072647665	models/bigrams/politics_education/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13657), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	2	1.174817234	0.526562497	0.511284724	1	models/bigrams/politics_education/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13657), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	3	1.119321078	0.451562501	0.477721296	0.339360125	models/bigrams/politics_education/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13657), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	4	1.232121855	0.510156251	0.500313669	0.956473216	models/bigrams/politics_education/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13657), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Education']	cnn	test	1.236524522	0.562872022	0.576562494	0.960000008	models/bigrams/politics_education/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13657), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	wordembavg_2linear	0	0.542670313	0.78125	nan	0	models/bigrams/politics_entertainment/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	wordembavg_2linear	1	0.542882779	0.78125	nan	0	models/bigrams/politics_entertainment/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	wordembavg_2linear	2	0.535753489	0.78125	nan	0	models/bigrams/politics_entertainment/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	wordembavg_2linear	3	0.539361081	0.78125	nan	0	models/bigrams/politics_entertainment/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	wordembavg_2linear	4	0.53628681	0.78125	nan	0	models/bigrams/politics_entertainment/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	wordembavg_2linear	test	0.550386578	0.768392861	nan	0	models/bigrams/politics_entertainment/model_0_wordembavg_2linear.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	0	0.812694323	0.7625	nan	0.054444446	models/bigrams/politics_entertainment/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	1	1.227939969	0.78125	nan	0	models/bigrams/politics_entertainment/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	2	0.901857305	0.68125	nan	0.182070708	models/bigrams/politics_entertainment/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	3	0.897173578	0.746875	nan	0.061111113	models/bigrams/politics_entertainment/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	4	2.577972019	0.3484375	nan	0.70863637	models/bigrams/politics_entertainment/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	test	2.695420527	0.339821434	0.224419248	0.713307291	models/bigrams/politics_entertainment/model_1_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=10815), 'convs': ModuleList(
  (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
News & Politics	['Entertainment']	cnn	0	0.673235351	0.709375	0.30555654	0.231423164	models/bigrams/politics_entertainment/model_2_cnn.pt	"{'embedding': Embedding(25002, 100, padding_idx=13732), 'convs': ModuleList(
  (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))
  (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))
  (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1))
), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}"	category_id	"['title', 'tags', 'description', 'caption']"	"[0.4, 0.4, 0.2]"	2	25000	64	False
